show_id,type,title,director,release_year,rating,description,country,genre
80113482,TV Show,No Tomorrow,,2016,TV-14,"Her straitjacketed life turned topsy-turvy by hunky Xavier, Evie discovers a new freedom – even though her man just might be an end-of-days crackpot.",United States,Romantic TV Shows
80113482,TV Show,No Tomorrow,,2016,TV-14,"Her straitjacketed life turned topsy-turvy by hunky Xavier, Evie discovers a new freedom – even though her man just might be an end-of-days crackpot.",United States," TV Comedies"
80113482,TV Show,No Tomorrow,,2016,TV-14,"Her straitjacketed life turned topsy-turvy by hunky Xavier, Evie discovers a new freedom – even though her man just might be an end-of-days crackpot.",United States," TV Dramas"
81160036,Movie,Saawan,Farhan Alam,2016,TV-14,"Outcast from society and left to die in the wilderness, a young boy with polio embarks on a journey to connect with his mother. Based on a true story.",Pakistan,Dramas
81160036,Movie,Saawan,Farhan Alam,2016,TV-14,"Outcast from society and left to die in the wilderness, a young boy with polio embarks on a journey to connect with his mother. Based on a true story.",Pakistan," Independent Movies"
81160036,Movie,Saawan,Farhan Alam,2016,TV-14,"Outcast from society and left to die in the wilderness, a young boy with polio embarks on a journey to connect with his mother. Based on a true story.",Pakistan," International Movies"
81173255,Movie,The Heretics,Chad Archibald,2017,TV-MA,A withdrawn young woman hunted by a malicious cult is abducted by a brooding stranger and undergoes a bizarre transformation.,Canada,Horror Movies
81078908,Movie,The World We Make,Brian Baugh,2019,PG,"A teenage equestrian and a local football player for each other, but simmering racism in their small town puts their relationship to the test.",United States,Dramas
81078908,Movie,The World We Make,Brian Baugh,2019,PG,"A teenage equestrian and a local football player for each other, but simmering racism in their small town puts their relationship to the test.",United States," Romantic Movies"
81155784,Movie,Watchman,A. L. Vijay,2019,TV-14,"Rushing to pay off a loan shark, a young man breaks into a bungalow to steal the cash, unprepared for the dog standing guard – or the trouble inside.",India,Comedies
81155784,Movie,Watchman,A. L. Vijay,2019,TV-14,"Rushing to pay off a loan shark, a young man breaks into a bungalow to steal the cash, unprepared for the dog standing guard – or the trouble inside.",India," Dramas"
81155784,Movie,Watchman,A. L. Vijay,2019,TV-14,"Rushing to pay off a loan shark, a young man breaks into a bungalow to steal the cash, unprepared for the dog standing guard – or the trouble inside.",India," International Movies"
80201906,Movie,Black Panther,Ryan Coogler,2018,PG-13,"T'Challa, the superpowered new leader of the hidden, highly advanced African nation of Wakanda, strives to protect his home from enemies old and new.",United States,Action & Adventure
80201906,Movie,Black Panther,Ryan Coogler,2018,PG-13,"T'Challa, the superpowered new leader of the hidden, highly advanced African nation of Wakanda, strives to protect his home from enemies old and new.",United States," Sci-Fi & Fantasy"
80052612,Movie,Man Up,Ben Palmer,2015,R,"A single woman seizes an opportunity when, while standing under a train station clock, she meets a stranger who mistakes her for his blind date.",United Kingdom,Comedies
80052612,Movie,Man Up,Ben Palmer,2015,R,"A single woman seizes an opportunity when, while standing under a train station clock, she meets a stranger who mistakes her for his blind date.",United Kingdom," International Movies"
80052612,Movie,Man Up,Ben Palmer,2015,R,"A single woman seizes an opportunity when, while standing under a train station clock, she meets a stranger who mistakes her for his blind date.",United Kingdom," Romantic Movies"
80052612,Movie,Man Up,Ben Palmer,2015,R,"A single woman seizes an opportunity when, while standing under a train station clock, she meets a stranger who mistakes her for his blind date."," France",Comedies
80052612,Movie,Man Up,Ben Palmer,2015,R,"A single woman seizes an opportunity when, while standing under a train station clock, she meets a stranger who mistakes her for his blind date."," France"," International Movies"
80052612,Movie,Man Up,Ben Palmer,2015,R,"A single woman seizes an opportunity when, while standing under a train station clock, she meets a stranger who mistakes her for his blind date."," France"," Romantic Movies"
80113641,TV Show,Frequency,,2016,TV-14,"A detective seizes a precious opportunity to change the past when she finds she can communicate with her deceased, estranged father via a time warp.",United States,Crime TV Shows
80113641,TV Show,Frequency,,2016,TV-14,"A detective seizes a precious opportunity to change the past when she finds she can communicate with her deceased, estranged father via a time warp.",United States," TV Dramas"
80113641,TV Show,Frequency,,2016,TV-14,"A detective seizes a precious opportunity to change the past when she finds she can communicate with her deceased, estranged father via a time warp.",United States," TV Mysteries"
81054495,Movie,Mo Gilligan: Momentum,Chris Howe,2019,TV-MA,"Comedian Mo Gilligan blends smooth moves and sharp humor as he riffs on humble beginnings, family dynamics and the complex art of dancing in the club.",United Kingdom,Stand-Up Comedy
80996949,TV Show,Adam Ruins Everything,,2018,TV-14,"Education can be fun – and funny. Comedian Adam Conover bursts misconceptions, deconstructs topics and leaves with positive takeaways.",United States,TV Comedies
80239337,TV Show,Ben 10,,2016,TV-Y7,"Ben can transform into ten types of aliens. He'll try 'em all while adventuring across the country with his cousin Gwen and Grandpa Max.",United States,"Kids' TV"
70212504,Movie,Big Miracle,Ken Kwapis,2012,PG,"After a reporter writes about whales trapped in the Arctic Circle, the U.S. and U.S.S.R. team up to rescue them in this tale inspired by true events.",United States,Children & Family Movies
70212504,Movie,Big Miracle,Ken Kwapis,2012,PG,"After a reporter writes about whales trapped in the Arctic Circle, the U.S. and U.S.S.R. team up to rescue them in this tale inspired by true events.",United States," Dramas"
70212504,Movie,Big Miracle,Ken Kwapis,2012,PG,"After a reporter writes about whales trapped in the Arctic Circle, the U.S. and U.S.S.R. team up to rescue them in this tale inspired by true events."," United Kingdom",Children & Family Movies
70212504,Movie,Big Miracle,Ken Kwapis,2012,PG,"After a reporter writes about whales trapped in the Arctic Circle, the U.S. and U.S.S.R. team up to rescue them in this tale inspired by true events."," United Kingdom"," Dramas"
81011682,TV Show,Christiane Amanpour: Sex & Love Around the World,,2018,TV-MA,"A contextual, acculturated dive into how adults in six, big global cities celebrate love and accentuate sex. CNN's Christiane Amanpour reports.",United States,Docuseries
80128317,TV Show,The Eighties,,2016,TV-PG,"This nostalgic documentary series relives the 1980s from a variety of angles, exploring its impact on the politics, technology and culture of today.",United States,Docuseries
81027384,TV Show,The Nineties,,2017,TV-14,This U.S.-focused series dives into the cultural and political changes that swept the last decade of the 20th century. Executive produced by Tom Hanks.,United States,Docuseries
80030186,TV Show,The Seventies,,2015,TV-PG,"This series examines 1970s America, focusing on the major political and historical landmarks of the decade and the cultural response to those events.",United States,Docuseries
80116921,TV Show,We Bare Bears,,2017,TV-Y7,"Grizzly, Panda and Ice Bear are three adopted bear brothers struggling against their animal instincts to fit into the civilized, modern human world.",United States,"Kids' TV"
80116921,TV Show,We Bare Bears,,2017,TV-Y7,"Grizzly, Panda and Ice Bear are three adopted bear brothers struggling against their animal instincts to fit into the civilized, modern human world.",United States," TV Comedies"
80187061,Movie,The Mayor,Park In-je,2017,TV-MA,"With the presidency in mind, the incumbent mayor of Seoul runs for an unprecedented third term – and will stop at nothing to keep his secrets hidden.",South Korea,Dramas
80187061,Movie,The Mayor,Park In-je,2017,TV-MA,"With the presidency in mind, the incumbent mayor of Seoul runs for an unprecedented third term – and will stop at nothing to keep his secrets hidden.",South Korea," International Movies"
80181555,TV Show,The Royal House of Windsor,,2017,TV-14,"Drawing on newly available info, this show traces how the British royal family has survived the last 100 years of power struggles, politics and more.",United Kingdom,British TV Shows
80181555,TV Show,The Royal House of Windsor,,2017,TV-14,"Drawing on newly available info, this show traces how the British royal family has survived the last 100 years of power struggles, politics and more.",United Kingdom," Docuseries"
80181555,TV Show,The Royal House of Windsor,,2017,TV-14,"Drawing on newly available info, this show traces how the British royal family has survived the last 100 years of power struggles, politics and more.",United Kingdom," International TV Shows"
80081155,Movie,Amanda Knox,"Rod Blackhurst, Brian McGinn",2016,TV-MA,She was twice convicted and acquitted of murder. Amanda Knox and the people closest to her case speak out in this illuminating documentary.,Denmark,Documentaries
80081155,Movie,Amanda Knox,"Rod Blackhurst, Brian McGinn",2016,TV-MA,She was twice convicted and acquitted of murder. Amanda Knox and the people closest to her case speak out in this illuminating documentary.," United States",Documentaries
80198585,Movie,The Debt Collector,Jesse V. Johnson,2018,TV-MA,"A broke martial arts instructor takes a side gig with a mobster, who pairs him with a veteran thug for a weekend of fisticuffs-fueled debt collection.",United Kingdom,Action & Adventure
80198585,Movie,The Debt Collector,Jesse V. Johnson,2018,TV-MA,"A broke martial arts instructor takes a side gig with a mobster, who pairs him with a veteran thug for a weekend of fisticuffs-fueled debt collection."," United States",Action & Adventure
70233894,Movie,Act of Vengeance,Mahsun Kırmızıgül,2010,NR,"Two Turkish agents are sent to New York City on a mission to capture a notorious terrorist known only as ""Dejjal"" (Arabic for Antichrist).",Turkey,Action & Adventure
70233894,Movie,Act of Vengeance,Mahsun Kırmızıgül,2010,NR,"Two Turkish agents are sent to New York City on a mission to capture a notorious terrorist known only as ""Dejjal"" (Arabic for Antichrist).",Turkey," International Movies"
70233894,Movie,Act of Vengeance,Mahsun Kırmızıgül,2010,NR,"Two Turkish agents are sent to New York City on a mission to capture a notorious terrorist known only as ""Dejjal"" (Arabic for Antichrist)."," United States",Action & Adventure
70233894,Movie,Act of Vengeance,Mahsun Kırmızıgül,2010,NR,"Two Turkish agents are sent to New York City on a mission to capture a notorious terrorist known only as ""Dejjal"" (Arabic for Antichrist)."," United States"," International Movies"
